id,date,score,title,uid,content
158009806,2019.2.27 1:24,4,,goven814,鱼尾狮公园是到新加坡必须打卡的景点。虽然人很多，但是拍照还是没有问题的。我是白天和晚上各去了一次，虽然没什么意思。但是也得来啊！
157995412,2019.2.24 23:40,5,,M30****3276,鱼尾狮公园人是相当得多，大家都在拍喝水的照片，怕了怕了，鱼尾狮旁全是人，其实它对岸的风景也很棒啊。晚上经过鱼尾狮公园，和白天完全不一样的景观。还赶上了音乐喷泉灯光秀。
157995494,2019.2.24 23:31,5,,M30****6151,鱼尾狮公园（Merlion&#x20;Park），是新加坡面积最小的公园。1972年，前新加坡总理李光耀为鱼尾狮公园剪彩开幕。现公园已迁到浮尔顿1号的新家。
157995124,2019.2.24 22:14,5,,M30****6779,鱼尾狮公园人是相当得多，大家都在拍喝水的照片，怕了怕了，鱼尾狮旁全是人，其实它对岸的风景也很棒啊。著名地标建筑，游客很多，拍拍照留念不会花费很多时间。
157995246,2019.2.24 22:04,5,,夏董董,最著名的景点，一定要来的，我记得是坐公车的的，新加坡的交通还算不错的，只是马路和中国不一样，和香港是一样的，有点不习惯。新加坡的标志性景点之一，是新加坡面积最小的公园。
157943204,2019.2.18 11:27,5,,东游_西逛,一座不是很大的公园，湖边竖立着新加坡的标志吐着湖水的鱼尾狮像，拍照的游客很多，周围有一些餐饮店，可以看见很独特造型的金沙酒店
157921784,2019.2.16 8:24,3,,走遍中国,新加坡的标准性建筑，是旅行社团队游和自由行必去的地点。特点是免费，就是人比较多，照相大多是合影。在天气好的时侯，周边景色拍照还是不错。
157918920,2019.2.15 20:39,4,,alex1700,鱼尾狮是新加坡的地标之一，免费参观，所以肯定要来打卡的。接狮嘴的水，象征迎财，正好快过年了，更要来玩一下啦！&#x0A;地点在新加坡河边，视野很开阔，可以看到对面金沙酒店、莲花造型的艺术科学博物馆，还有远处的摩天轮。&#x0A;虽然30多度高温，但运气不错天气很好没下雨，可以拍美美的照片。
157909515,2019.2.14 23:01,4,,小小与与,鱼尾狮公园是新加坡的地标之一，到了的游客都会在这打卡拍下照，新加坡不止干净，空气质量也很好，基本上都是蓝天白云，看过鱼尾狮，对面即是滨海湾金沙，可以步行绕着走过去
157878174,2019.2.12 23:34,4,,Rachel315,魚尾師像公園，是免費的！就像上海的外灘，香港尖沙咀的星光大道一樣，都是標誌性建築，我是下午去的，人非常多，很多很多的遊客....說真的，景色很好，無論是高樓大廈還是遠處的金沙城或者摩天輪，都是那麼和諧那麼美
157818950,2019.2.9 2:03,5,,雨丝风片,鱼尾狮是新加坡的象征，每次来总是要照一下鱼尾狮。那么在哪拍鱼尾狮好呢？我说一下我试过的各种地理位置。第一次去是最上当的，沿着海滨一直走，到鱼尾狮公园，跟无数人大合照，根本照不出没人的鱼尾狮。第二次去，我从对面拍的，但还是人山人海的背景。第三次我是坐船，从船上拍的。相对来说比较满意。从船上拍的夜景鱼尾狮效果比白天在鱼尾狮公园拍的要好，至少在夜幕的映衬下人山人海被自动变成一片黑夜，而鱼尾狮则在灯光下熠熠生辉。另外我还从摩天轮上拍过，但太高太远了，拍出来鱼尾狮太小效果也不好。
157814507,2019.2.9 1:53,4,,有朝一夜,新加坡市区真心只是一个一日游的经典，拍好鱼尾狮就已经打好了卡，当然对岸的金沙酒店无论从哪个角度看都是很赞的，下回再来新加坡就要专门为了住一趟金沙酒店了。
157808964,2019.2.8 15:57,5,,ly****w,新加坡地标性建筑，天气很好，游人很多，木有香港维多利亚港湾大气，这里还有威化冰淇淋买～价格比乌节路上的要贵些～遛弯好地方……
157780851,2019.2.6 16:09,5,,congxiaojun,夜景很美，灯光节很漂亮，值得一看
157761724,2019.2.3 12:03,5,,yi****214,鱼尾狮实际个头儿太小，良心建议晚上来观赏，否则在白天根本不觉得起眼。晚间海风习习，游人如织，这边是热闹的酒吧餐馆一条街，对面是飞船一般的金沙酒店炫彩灯秀。
157761114,2019.2.3 11:48,5,,320****987,鱼尾狮是访问&#x20;新加坡&#x20;的游客的必看景点，来到&#x20;新加坡&#x20;，游客必定会到鱼尾狮公园与鱼尾狮拍摄合照。在这里可以看到对岸的巨型莲花（ArtScience&#x20;Museum）和金沙酒店。
157760775,2019.2.3 10:23,5,,M30****3226,鱼尾狮公园可是新加坡的标志和象征啊，好多人都在这里拍照留念，有多人利用错位的方式，拍出喝鱼尾狮喷出的水。在我们知道的著名鱼尾狮背后不远处的绿树丛中还有一个小鱼尾狮。
157760681,2019.2.3 10:02,5,,M30****3519,暮色将至，在泛蓝的夜空衬托下，鱼尾狮和金沙酒店显得特别好看。走到鱼尾狮公园，没有看到鱼尾狮喷泉，我还以为走错了地方，结果发现鱼尾狮喷泉被搭上了绿布，在进行修缮，真的是很可惜了。不过好在金沙酒店的风景还是很美的。
157748402,2019.2.1 15:44,5,,天生哥,鱼尾狮喷泉&#x20;这里是新加坡必到之地&#x20;景点人很多&#x20;熙熙攘攘瞬间有种国内游的感觉！听说接过鱼尾狮吐的水会发财&#x20;沾沾喜气&#x20;所以来新加坡的话&#x20;一定要来打开哦
157720817,2019.1.28 17:57,5,,山东游子,实拍新加坡的夜景，千姿百态的夜景，让人陶醉，美到极致，让所有游客流连忘返，新加坡，旧称新嘉坡、是星洲或星岛，别称为狮城，还是东南亚的一个岛国哦。
157713435,2019.1.27 16:34,5,,靈風之舞,人超多，周围其实没什么，从金沙楼顶可以看过去，但是过去要打车绕一大圈，人超多，没什么拍照的好角度，地标～所以还是去一下吧，其实圣淘沙岛上有个可大的鱼尾狮，只是不喷水～
159109300,2019.1.24 22:29,0,,余頭小姐_Rachel,新加坡标志性的景点有很多，但于我而言，最初了解新加坡，就是因为鱼尾狮雕塑。最初看到新加坡的图片，就是它，于是便被深深吸引。鱼尾狮公园坐落于浮尔顿一号隔邻的填海地带，它是新加坡面积最小的公园，但也是人气非常旺的公园。&#x20;下车后，我们先漫步一段长廊，这儿的景色超级棒，对面就是新加坡滨海湾金沙酒店。金沙酒店也是新加坡的代表性建筑，相信很多小伙伴都在各种宣传照上看到过它。金沙酒店号称是当今世上最昂贵的酒店，耗资40亿英镑打造。虽然酒店开业距今已有8年，但一点也感觉不到陈旧，外观依旧耀眼。&#x20;而后，我们来到鱼尾狮的跟前。在1972年当地的一位艺术家巧妙地将狮子头和鱼的身体结合了起来，设计出了鱼尾狮的形象，之后便成为了新加坡的代表。&#x20;在鱼尾狮公园内有一条露天看台，看台上可举办各种艺术表演和娱乐活动，游人可走到鱼尾狮前面拍照，在公园内也备有购物商店和饮食店让游人歇脚。&#x20;鱼尾狮在极具现代特色的雄伟建筑物烘托下，展现出迷人的喷水英姿。不少游客都会对这狮嘴喷出的水流展开“恶搞”，拍摄有趣的照片，老爸也不例外。
157652141,2019.1.17 10:42,5,,_WeCh****824182,晚上去看的夜景，从乌节路过去可以搭乘地铁，之前是住在金沙，俯视下方的激光秀，在这里可以仰望对面的金沙酒店，晚上九点有激光秀，蛮漂亮的
157636630,2019.1.15 10:38,4,,escarsaki,新加坡的象征，打卡必去地點。本來這次是一個人去的新加坡，就想著在魚尾獅像處打完卡就可以走了，結果陰差陽錯又去了國家博物館，從講解員處聽到了魚尾獅由來的故事傳說，真是非常有趣的體驗。
159043542,2019.1.14 23:37,0,,露小姐爱旅行,地标打卡〰看鱼尾狮️&#x20;&#x20;即使不是标准游客，新加坡地标〰鱼尾狮还是要来看的。&#x20;&#x20;新加坡并没有比上海更繁华〰但花园绿化肯定是更好的。空气清新，城市干净。&#x20;&#x20;大狮子不停张嘴吐着水〰活泼的游客们也找角度〰利用错位想办法让狮子把水吐进自己嘴里。&#x20;&#x20;对了〰公园里还有一只小狮子〰别错过〰
159089706,2019.1.10 18:49,0,,花泽事务所,鱼尾狮（Merlion）不是实际存在的动物，是一种虚构的鱼身狮头的动物，由新加坡华人林浪新为旅游标志设计的形象，为新加坡市中心著名喷水雕塑，是新加坡的城市地标，一直沿用到1997年。&#x20;1964年由范克里夫水族馆馆长布仑纳设计的，新加坡旅游局在1966年把鱼尾狮注册为它的商标，并于1971年委托著名雕塑家林浪新塑造称一座狮子头、鱼身、鱼尾的雕塑。像高八点四米，狮子头顶部长二点三米、宽一点七米，身重四十吨。雕塑现坐落在新加坡市鱼尾狮公园内。&#x20;鱼尾狮狮头的设计灵感是根据《马来纪年》的记载，公元14世纪时一位来自「三佛齐王国」名叫圣尼罗乌达玛的王子在前往马六甲途中来到了新加坡。他一登陆就看到一只神奇的野兽，随从告诉他那是一只狮子。他于是为此岛取名「新加坡」，在梵文中即「狮城」的意思，而鱼尾象征当年飘洋过海十分美丽。
157605873,2019.1.10 18:20,4,,蝥箭,鱼尾狮应该是新加坡的地标之一吧，来了新加坡就去转一圈。&#x0A;公园在新加坡商务区，周边全是高耸的写字楼。公园里有几家餐厅，其中一家是小肥羊，亲切啊。&#x0A;鱼尾狮的雕像比想象的要小，白天太晒了，晚上看夜景不错，对岸就是新加坡另一地标。
157570445,2019.1.4 11:42,5,,Hana123,在酒店歇息了一会儿。去逛鱼尾狮。已经临近半夜，所以人挺少的。是个适合拍照的地标性建筑，对面是金沙，还有大榴莲剧场。&#x20;晚上沿着附近走走也是不错的体验。
157547227,2018.12.31 20:00,4,,世界美食游走达人,太有精力的一天&#x0A;跑了大半座城市[睡…&#x0A;家门口的一景&#x20;有魔力的Singapore&#x20;&#x20;​​​！！！i&#x20;love&#x20;this&#x20;country。
157513247,2018.12.26 9:35,5,,Verstandfan,鱼尾狮公园是新加坡面积最小的公园，这里几乎是每个到新加坡游客的打卡景点，因为这里矗立着新加坡的标志和象征---高大的鱼尾狮像。鱼尾狮的口中不断喷出一股清水，游客们也尽其所能摆出各种合影姿势，很是妙趣。公园内建有一条露天看台，可以近距离欣赏大“榴莲”、空中方舟等建筑外观。
159014410,2018.12.25 19:06,0,,大侠V5,傍晚六点多在此来到鱼尾狮公园，此时的阳光已经没有正午那般炙热，河边阵阵凉风舒爽，夕阳的余晖照在脸上，懒懒的、透心舒畅，周边的游人换了一波又一波，他们大多带上三两分钟，拍上几张到此一游照，然后离开，如此交替，而我却是真静坐在那里，彷佛他们的来去、喧嚣与我毫无关系，在我眼里，金沙酒店是一道靓丽的风景，而来来去去的他们也是一道风景。我讨厌生活的匆忙，但我却喜欢看着别人来往的匆忙。&#x20;迷人的城市风光，迷人的日落，迷人的海风，想到凌晨就咬坐飞机离开，不免有些伤感。&#x20;每晚8点和9点半准时上演的灯光秀表演，最佳的观赏地点是金沙酒店对岸的鱼尾狮公园。&#x20;特别有趣的是，鱼尾狮像在维修，完全看不到，所以只能把遗憾留给下一次了。
157508020,2018.12.25 12:41,5,,小鱼的狗子,鱼尾狮公园其实就是一个临海景观，大家都是为了和一大一小两座鱼尾狮合影的。毕竟是地标性建筑嘛，打卡用的。这里还有很多别的有名建筑！很值得来的地方！
157503966,2018.12.24 15:22,5,,村夫诸葛,假如只去一次绝对要选择夜晚啊！我白天与夜晚各去了一次哦，虽然12月末但是新加坡的日晒也是超级厉害的！又晒又热，而晚上气候就舒服多了。晚上候好时间还有金沙Hotel的音乐灯光秀，很赞很推荐哦！看好灯光秀一路步行走到了双螺旋桥，走过了桥就直接进入金沙购物中心啦！然后办了金沙会员卡领了SkyPark的免费门票，到金沙Hotel56层看了夜景！绝赞推荐！就是这样很考验脚力啦！
159067011,2018.12.24 0:20,0,,vickyqin,&#x20;鱼尾狮公园里的鱼尾狮是新加坡的标志，它坐落于浮尔顿一号隔邻的填海地带，是新加坡面积最小的公园。1972年，当地的艺术家巧妙的将狮子头和鱼的身体结合起来，设计出鱼尾狮的形象。公园内设有站台、购物商店和饮食店供游人合照和休息，看台也能变成可容纳100名表演者的舞台，人们坐在阶梯上，就能背靠滨海湾，在星空下欣赏音乐会和精彩的表演。
159051294,2018.12.23 15:47,0,,果小姐的慢生活,鱼尾狮公园（Merlion&#x20;Park），是新加坡面积最小的公园。1972年，前新加坡总理李光耀为鱼尾狮公园剪彩开幕。现公园已迁到浮尔顿1号的新家。&#x20;鱼尾狮公园内设有站台、购物商店和饮食店供游人合照和休息，看台也能变成可容纳100名表演者的舞台，观众坐在阶梯上，就能背靠滨海湾，在星空下欣赏音乐会和精彩的表演。鱼尾狮公园的两尊大小鱼尾狮塑像是已故新加坡著名工匠林浪新先生用混凝土制作的。现为新加坡的标志性景点之一，代表新加坡形象的鱼尾狮吐出强劲有力的水柱。公园不大，一般都是来自四面八方的游客。因为临河临海，微风徐徐，在公园里散步也是非常惬意的。
