content,date,id,score,title,uid
非常愉快的一次出行！也是此次坡国之行的重点！玩的很开心，几个热门项目都做过一次了，没有被红白过山车吓到，反而被小黄人萌化了，真想把小黄人都带回来,2019-07-16 19:49,159770911,5,,joan15t
期待了很久的环球之行。强烈推荐快速票，毕竟暑期可是高峰，10点不到，门口就排起了长队，快速票可以在最左侧的专用通道入园，然后换去快速通行手环，看了一下，园内的无限次快速票售价120新币（携程还是很给力的）。10点入的园，11点半差不多已经把热门项目都玩了一次（有了手环，在普通队伍众目睽睽之下走优先通道的感觉还是很值回票价的哦），刷了两次变形金刚，两次木乃伊室内过山车（第一次坐还有点怕，毕竟全黑的室内，第二次就有心理准备了，听着满车人的尖叫，还是很过瘾的），红白过山车其实还是看着比坐着恐怖吧，包包可以免费寄存45-60分钟，再次提现快速通行证的优势，如果排队的话，估计还要额外支出存包的费用（60分钟估计是排不到的呢），午饭前的任务就是玩项目，门口马来西亚美食街吃的午餐，餐后再入园就可以悠闲地走走逛逛，看好时间跟心仪的偶像合影啦！排了三次队伍，终于把擎天柱，大黄蜂给集齐了，顺道带了个威震天，还有小黄人和格鲁，好满足的一天！唯一的小遗憾，就是没能和擎天柱和大黄蜂同时留影。,2019-07-16 19:10,159772226,5,,joan15t
特别棒的亲子体验，孩子们玩疯了，留连忘返,2019-07-16 18:11,159769289,5,,e01****37
我看了下，选套票可能会比单选要便宜几十元人民币。我买的20选3。觉得性价比高，最后景点选了环球影城、海洋馆和动物园。环球影城我觉得不要从逆时针开始玩，因为大家都看了攻略，都奔变形金刚去了。排队就2个小时，体验也就10多分钟吧。如果是住岛上，就最后去，排队才等10分钟。我大概是18：00时路过的变形金刚，上面的显示牌写着，预计等待10分钟。实在没体力了。就没再次体验。,2019-07-16 16:43,159767603,5,,m19****672
没有迪斯尼好玩，一般般吧。人也相对少很多。,2019-07-16 13:20,159765950,5,,m89****77
主题公园就是好玩，就是天气太热，表演节目都为英文，听不懂,2019-07-16 09:55,159763060,5,,M42****169
大人小孩都适合去的地方，尽量躲开节假日，要不然玩的不痛快,2019-07-16 07:09,159762426,5,,开心001
携程出票就是快，一付款就发来了票。我买了多次快捷，是暑假7月去的，其实如果一开门就去也可以不买快捷。里面全天看下来有几个项目需要等60分钟吧。比想象中暑假人少。但是买了多次快捷就更快，能有更多时间安排行程，我们在园里走了两圈，迅猛龙出没，孵化恐龙宝宝，变形金刚出场都照相了，满足。溜溜一整天，7点多才出入，所有都玩了，红轨过山车两遍。变形金刚一般因为太晕。木乃伊过山车也挺刺激,2019-07-16 07:09,159760393,5,,151****2118
变形金刚非常好玩，3d效果无敌，建议有时间15点以后去，人少基本不用排队。,2019-07-16 01:12,159758617,5,,莫日布郅都
相比于迪斯尼来讲，环球影城适合7岁以上的孩子，过山车惊险刺激，每个项目基本排队1个半小时，不过下午6点后基本不用排队，各项目随便玩啦,2019-07-15 19:35,159754718,5,,138****6296
环球影城地方不大，在携程买门票很方便，坐地铁去，走路十多分钟就到了。,2019-07-15 16:21,159753353,5,,--hello--
环球影城里面项目很多，玩到下午9点才回去，最先玩的就是变形金刚那个项目，排队比较长，但是3d体验感挺好的,2019-07-15 13:33,159750549,5,,M57****044
好小的环球影城，知道小，不知道这么小。但是变形金刚是亮点啊，我们玩了三次。水世界值得一看。真人表演很精彩，声光电配合的很好。前面互动暖场没把我们笑死。烟火几分钟？不值当等。过山车娃儿太小没玩到。其他项目也就是常规项目啦。总体而言，值得一玩。,2019-07-15 12:40,159749273,5,,天降来福
很不错，玩了红黄双轨过山车，看着感觉很快很刺激，实际上坐上去也没有很可怕，相对于欢乐谷来说，好像还没有欢乐谷的刺激，但是也很不错的，非常好玩。,2019-07-15 11:38,159748283,4,,BurgessZ
排队排到你怀疑人生，而且超小。去的那天还是下雨，好多项目都关闭了。管理上与香港的迪士尼不在一个层次。快通票比门票还贵。,2019-07-15 01:39,159744652,3,,光阴-故事
10点入园，6点出来，中途出去吃了午餐，整个感觉很一般，孩子觉得没有迪斯尼好玩,2019-07-14 23:44,159742693,5,,M54****015
强推木乃伊复仇记和3d变形金刚battle,2019-07-14 23:36,159744366,5,,蜘蛛与橘子
很迷你但很好玩。我家人们玩的很开心,2019-07-14 20:13,159740192,5,,_wf****783
好的吧，但有些景点很不值，比如那个水上烟花,2019-07-14 19:10,159741138,5,,沁沁990902
挺好玩的！最好买快速票，不用排队！里面的餐饮也不贵！,2019-07-14 14:08,159733876,5,,RICKY
整个影城很小，绕一圈花不了什么时间，变形金刚不错，过山车不敢坐,2019-07-14 13:32,159735635,5,,bey****ua
人很多，玩一个项目要排接近一个小时，就算买了vip票也一样,2019-07-14 12:19,159731818,2,,M33****6324
总体来说，乐园项目普通，跟迪斯尼比起来规模还是偏小的，不过快捷票还是挺方便的，节省了很多排队时间！n,2019-07-14 12:08,159732218,5,,简单生活
个人觉得还是迪士尼的丰富些。除了个别还比较精彩外，其他项目一般般，当天遇到两场阵雨，也是走运了，好多都停掉了。,2019-07-14 11:17,159733523,5,,_WeCh****289671
单次票需要在服务中心打印。多次票不需要打印，直接使用。遇到节假日人多的时候的确需要买一份，省去了很多时间。,2019-07-14 11:14,159732273,5,,_WeCh****289671
买了个套餐&#x20;提前入园+餐券+芝麻街袋子挺划算的&#x20;&#x20;就是提前入园堵车没有赶上&#x20;每个项目都要排很久&#x20;去的那天因为是周四&#x20;没有烟火和巡游&#x20;有点遗憾,2019-07-14 11:06,159732002,5,,杯面兔子
在环球影城门口排队入园时买的，很方便，扫码直接进入。,2019-07-14 10:44,159731685,4,,138****0941
非常值得去的地方，虽然不是很大方但是项目都很有意思,2019-07-14 10:39,159731892,5,,_WeCh****72569
地方虽小，但是却是全世界主题公园项目最多最有特色的了，累了里面有好多东西可以吃，非常方便快捷哦&#x0A;【景色】好&#x0A;【趣味】棒&#x0A;【性价比】有点小贵,2019-07-14 00:55,159728492,5,,SISISIY
一早去，碰到暴雨，不过经典项目一个不漏都玩了！工作日晚上6点后所有项目无需排队，太空堡垒玩了三次，变形金刚两次。,2019-07-13 21:05,159726384,5,,dfkajkajkj
去环球影城一定要买快捷票，一个都没有排队，而且一米以上的孩子除了红蓝过山车不能玩，其他基本都可以，儿子1米2，木乃伊什么的全部坐一遍,2019-07-13 16:59,159723529,5,,西希腊法正
玩得特别开心，下次去新加坡还会去玩！,2019-07-13 11:44,159717958,5,,Msdeng
实在不能太方便啦，本以为要打印会很麻烦就到门口打算排队买票，门口排队长而且价格比携程贵一些，看到旁边两个同胞现场在携程下单很快就可以了，我也携程下单，秒收邮箱条码，不用打印直接扫码入场，不但省了一些银子也方便快捷，好强大的携程！,2019-07-13 09:13,159716562,5,,没有名字可选
十年前第一次去环球影城，感觉很好。,2019-07-13 08:37,159714705,5,,dd当当
出票快，服务好。价格合理。推荐。,2019-07-13 08:36,159715168,5,,M30****043
很不错。速度很快，价格也很合理,2019-07-13 08:35,159716753,5,,M30****043
人太多，排队要很久。9点20就在门外排队，第一个玩了热门项目变形金刚，排队约15分钟，然后回酒店，下午5点入场，人依然很多，每个项目约排队10分钟。虽然来不及全部玩，但体验要比全天在里面排队好很多。白天虽然有遮阳棚和电风扇依然很热很热,2019-07-13 07:45,159716732,5,,Sailing02
贵宾之旅真的对的起这个价格，超赞，带我们的小姐姐服务太好了，真心感谢，一路没有怎么休息，一直到下午四点多才结束，耐心陪同，等待，大赞一定会推荐给朋友！,2019-07-12 21:48,159711864,5,,135****6968
带奶奶玩的，很开心！项目没有玩全，对于我这种游乐场小达人来说肯定要来二刷哒！,2019-07-12 21:33,159713126,5,,茶碗糕
环境好好，非常靓，机动游戏好好玩,2019-07-12 21:23,159711497,5,,chilam80
推荐项目，过山车，木乃伊丨变型金刚，推荐项目，过山车，木乃伊丨变型金刚，推荐项目，过山车，木乃伊丨变型金刚，推荐项目，过山车，木乃伊丨变型金刚，还有未来水世界,2019-07-12 20:25,159709809,5,,M22****2246
新加坡非常有名的地方了，来这里玩肯定不能错过这里。看了店里呢，人不是非常多。反正是很想玩，绝对不后悔的,2019-07-12 16:32,159708526,5,,202****126
陪女儿去的，玩的挺好，中午可出去吃饭再进去玩。,2019-07-12 16:24,159707364,4,,_m13****2020
快速，免去排队的麻烦，但是木乃伊的项目还要30分钟喔，不错不错哟,2019-07-12 15:25,159707327,5,,133****3862
不错，提前入园很爽，必须点赞，五星好评,2019-07-12 15:10,159706156,5,,heirang
变形金刚值得一试，其他的感觉一般吧,2019-07-12 11:03,159703143,5,,M40****895
值得买张快捷票，刷上一天去看看,2019-07-12 10:47,159702672,5,,_WeCh****60937
缺点就是人太多！优点小朋友玩的不少，比大阪的环球影城更适合孩子！非常开心的是，赶在闭园前2刷木乃伊和变形金刚！,2019-07-12 10:16,159702930,5,,中子星
订票优惠，扫码入园很方便！当然买快速通道是真方便的！要不就要安排下午4点后！这样人少点！都要玩遍才得哦！真是很棒！,2019-07-12 08:20,159700087,5,,_WeCh****281527
快捷票是要和门票一起使用才有效，在暑期一张快捷票真的很贵，比门票要贵200元左右，但是很实用，尤其是暑期，人超多，这时候就需要快捷票了。基本畅通无阻，可以多玩好多项目。,2019-07-11 23:29,159697798,5,,达州文聘
暑期人多，带小孩去环球影城玩，为了多玩几个项目所以买了快捷票，快捷票分单次和多次，单次玩过项目后，如果还想玩同一个项目就不能走优先通道了，只能重新排队，所以我们果断的决定买多次的，入园后到游客中心，工作人员会给我们每人系个手环，凭着手环，在园内基本是畅通无阻。人多的时候还是很需要的。,2019-07-11 23:21,159698664,5,,达州文聘
应该是新加坡最著名的景点了，尤其是带小孩过去的，基本上都会去环球影城的。园区小了点，有七大区域，热门项目的有变形金刚、木乃伊、未来水世界等，还有全球最大的双轨过山车，非常适合亲子游，上午十点开园，基本上要待一整天，才能把大部分项目玩到。,2019-07-11 23:12,159696803,5,,达州文聘
新加坡环球影城非常不错，过山车，变形金刚都很好玩。,2019-07-11 20:34,159693804,5,,M39****139
还不错，动物园加环球影城，最划算搭配,2019-07-11 11:22,159686192,5,,205****839
订了携程得提前进园票，比买快捷票划算多了，提前进园直接就可以玩变形金刚了，其他的也不用排很久,2019-07-11 10:15,159687222,5,,_CFT01****2853804
新加坡最出名的景点之一，当然也是最著名的主题影城公园。到了里边之后，真的是眼花缭乱，好看的景点真的是太多了，尤其是中国特色的一些主题也都非常的喜欢。,2019-07-11 09:42,159684778,4,,我想遇到你
新加坡环球影城里面的游戏很刺激，值得一去。,2019-07-11 05:33,159683076,5,,206****022
下午3点过去的，快捷票打印不出来，游客接待中心给了30张一次性快捷票，下午3点后基本用不到快捷票，下午只用了12张，环球的客服还是很给力的，有时间的还是建议下午去！,2019-07-10 20:31,159679578,5,,莫日布郅都
